The Santa Clause 3: The Escape Clause, 2006, 3 Nov 2006, English, 97, Ed Decter  John J. Strauss  Leo Benvenuti (characters)  Steve Rudnick (characters), Michael Lembeck, 4.6, G, tt0452681, 18301, Adventure  Comedy  Family, 1 win & 6 nominations.
Something New, 2006, 29 Jan 2006, English, 99, Kriss Turner, Sanaa Hamri, 6.8, PG-13, tt0437777, 9810, Comedy  Drama  Romance, 4 wins & 10 nominations.
Making 'Loverboy', 2006, 19 Sep 2006, English, 16, N/A, Phil Leirness, N/A, N/A, tt1379187, N/A, Short, N/A
Man of the Year, 2006, 13 Oct 2006, English, 115, Barry Levinson, Barry Levinson, 6.2, PG-13, tt0483726, 25935, Comedy  Drama  Romance, 1 nomination.
Unaccompanied Minors, 2006, 8 Dec 2006, English, 90, Jacob Meszaros  Mya Stark, Paul Feig, 5.0, PG, tt0488658, 7693, Adventure  Comedy  Family, 2 nominations.
One Night with the King, 2006, 13 Oct 2006, English, 123, Stephan Blinn (screenplay)  Mark Andrew Olsen (novel)  Tommy Tenney (novel), Michael O. Sajbel, 6.3, PG, tt0430431, 5421, Biography  Drama  History, 2 wins.
Absolute Power: The Making of Edison Force, 2006, 18 Jul 2006, English, N/A, N/A, Kevin Hibbard, 5.5, N/A, tt0858413, 19, Short, N/A
Grilled, 2006, 31 Oct 2006, English, 83, William Tepper (story)  Larry Hankin (story)  William Tepper (screenplay), Jason Ensler, 5.3, R, tt0409043, 4628, Comedy  Crime, N/A
Ask the Dust, 2006, 13 Apr 2006, English, 117, Robert Towne (screenplay)  John Fante (novel), Robert Towne, 5.8, R, tt0384814, 7566, Drama  Romance, 1 nomination.
Bambi II, 2006, 26 Jan 2006, English, 75, Brian Pimental (story)  Jeanne Rosenberg (story)  Alicia Kirk (screenplay)  Felix Salten (book)  Nick Thiel (additional screenplay material)  Roger S.H. Schulman (additional screenplay material), Brian Pimental, 6.1, G, tt0447854, 5812, Animation  Drama  Family, 1 win & 1 nomination.
The Book of the Three Hans, 2006–2007, 15 May 2006, Korean, 60, N/A, N/A, 8.0, N/A, tt0978061, 634, Biography  Drama, 2 wins & 4 nominations.
Inside the Asylum: The Making of '2001 Maniacs', 2006, 28 Mar 2006, English, 42, Adam Robitel, Adam Robitel, 7.1, N/A, tt0775492, 30, Documentary  Short, N/A
School for Scoundrels, 2006, 29 Sep 2006, English, 100, Todd Phillips (screenplay)  Scot Armstrong (screenplay), Todd Phillips, 5.9, PG-13, tt0462519, 25037, Comedy, 1 nomination.
Sherrybaby, 2006, 9 Feb 2007, English, 96, Laurie Collyer, Laurie Collyer, 6.7, R, tt0423169, 9583, Drama, Nominated for 1 Golden Globe. Another 10 wins & 10 nominations.
Doogal, 2006, 24 Feb 2006, English, 78, Paul Bassett (screenplay)  Martine Danot (characters)  Serge Danot (characters)  Serge Danot (creator)  Serge Danot (screenplay)  Butch Hartman (screenplay)  Tad Safran (screenplay)  Raolf Sanoussi (screenplay)  Stephane Sanoussi (screenplay), Dave Borthwick  Jean Duval  Frank Passingham, 2.8, G, tt0763304, 3641, Animation  Adventure  Comedy, N/A
Minotaur, 2006, 11 May 2006, English, 93, Nick Green  Stephen McDool, Jonathan English, 3.6, R, tt0415160, 3425, Adventure  Fantasy  Horror, N/A
For Your Consideration, 2006, 22 Nov 2006, English, 86, Christopher Guest  Eugene Levy, Christopher Guest, 6.3, PG-13, tt0470765, 11498, Comedy, 4 wins & 8 nominations.
End Game, 2006, 21 Jul 2006, English, 93, J.C. Pollock (story)  J.C. Pollock  Andy Cheng, Andy Cheng, 5.1, R, tt0415778, 4200, Action  Crime  Drama, 1 win.
If Only He'd Call, 2006, N/A, English, 7, Sandra Beltrao, Sandra Beltrao, N/A, N/A, tt1606249, N/A, Short  Action  Comedy, N/A
Big Nothing, 2006, 1 Dec 2006, English, 86, Jean-Baptiste Andrea  Billy Asher Rosenfeld, Jean-Baptiste Andrea, 6.8, R, tt0488085, 24353, Comedy  Crime  Thriller, N/A
Monamour, 2006, 10 Jun 2006, Italian, 94, Tinto Brass  Carla Cipriani  Alina Rizzi (novel)  Massimiliano Zanin, Tinto Brass, 5.5, N/A, tt0480919, 2363, Drama, N/A
Gettin' It, 2006, N/A, English, 93, Nick Gaitatjis, Nick Gaitatjis, 3.5, N/A, tt0483631, 768, Comedy, N/A
Wicked Little Things, 2006, 17 Nov 2006, English, 94, Boaz Davidson (story)  Ben Nedivi (screenplay), J.S. Cardone, 5.1, R, tt0470000, 6380, Drama  Horror, N/A
The Oh in Ohio, 2006, 2 Feb 2007, English, 88, Sarah Bird (story)  Billy Kent (story)  Adam Wierzbianski (screenplay)  Adam Wierzbianski (story), Billy Kent, 5.6, R, tt0422861, 5247, Comedy  Drama  Romance, 2 wins & 1 nomination.
Crossover, 2006, 1 Sep 2006, English, 95, Preston A. Whitmore II, Preston A. Whitmore II, 2.0, PG-13, tt0473024, 8571, Action  Sport, N/A
The Making of 'Factotum', 2006, 1 Nov 2006, English, 6, N/A, N/A, N/A, TV-PG, tt1082039, N/A, Documentary, N/A
The Making of 'Russian Dolls', 2006, 10 May 2006, English, 9, N/A, N/A, N/A, N/A, tt2048894, N/A, Short, N/A
10 Items or Less, 2006, 8 Feb 2007, English, 82, Brad Silberling, Brad Silberling, 6.7, R, tt0499603, 12094, Comedy  Drama, 1 win & 1 nomination.
Art School Confidential, 2006, 12 May 2006, English, 102, Daniel Clowes (screenplay)  Daniel Clowes (comic story), Terry Zwigoff, 6.3, R, tt0364955, 14241, Comedy  Drama, N/A
Irresistible, 2006, 9 Nov 2006, English, 103, Ann Turner, Ann Turner, 5.8, R, tt0448564, 4399, Drama  Mystery  Thriller, 1 nomination.
Haven, 2006, N/A, English, 5, George Burt  Hampus Myer  Andrew Niblo, George Burt, N/A, N/A, tt1548255, N/A, Short  Drama, N/A
Copying Beethoven, 2006, 8 Mar 2007, English, 104, Stephen J. Rivele  Christopher Wilkinson, Agnieszka Holland, 6.8, PG-13, tt0424908, 10405, Biography  Drama  Music, 2 wins & 5 nominations.
A Dirty Carnival, 2006, 15 Jun 2006, Korean, 141, Ha Yoo, Ha Yoo, 7.5, N/A, tt0821442, 4074, Action  Crime  Thriller, 5 nominations.
Stardust, 2007, 10 Aug 2007, English, 127, Jane Goldman (screenplay)  Matthew Vaughn (screenplay)  Neil Gaiman (novel), Matthew Vaughn, 7.7, PG-13, tt0486655, 193841, Adventure  Family  Fantasy, 4 wins & 5 nominations.
Last Stand of the 300, 2007, N/A, English, 91, Alexander Emmert  Matt Koed  David Padrusch, David Padrusch, 7.8, N/A, tt0892737, 698, Documentary, N/A
Hot Fuzz, 2007, 20 Apr 2007, English, 121, Edgar Wright  Simon Pegg, Edgar Wright, 7.9, R, tt0425112, 307441, Comedy, 2 wins & 5 nominations.
No Country for Old Men, 2007, 21 Nov 2007, English, 122, Joel Coen (screenplay)  Ethan Coen (screenplay)  Cormac McCarthy (novel), Ethan Coen  Joel Coen, 8.1, R, tt0477348, 521308, Crime  Drama  Thriller, Won 4 Oscars. Another 161 wins & 92 nominations.
Into the Wild, 2007, 19 Oct 2007, English, 148, Sean Penn (screenplay)  Jon Krakauer (book), Sean Penn, 8.2, R, tt0758758, 356883, Adventure  Biography  Drama, Nominated for 2 Oscars. Another 26 wins & 84 nominations.
Transformers, 2007, 3 Jul 2007, English, 144, Roberto Orci (screenplay)  Alex Kurtzman (screenplay)  John Rogers (story)  Roberto Orci (story)  Alex Kurtzman (story), Michael Bay, 7.2, PG-13, tt0418279, 459860, Action  Adventure  Sci-Fi, Nominated for 3 Oscars. Another 15 wins & 35 nominations.
Fantastic Four: Rise of the Silver Surfer, 2007, 15 Jun 2007, English, N/A, Flint Dille  John Zuur Platten, N/A, 5.7, N/A, tt1027810, 515, Action, N/A
Spider-Man 3, 2007, 4 May 2007, English, 139, Sam Raimi (screenplay)  Ivan Raimi (screenplay)  Alvin Sargent (screenplay)  Sam Raimi (screen story)  Ivan Raimi (screen story)  Stan Lee (Marvel comic book)  Steve Ditko (Marvel comic book), Sam Raimi, 6.2, PG-13, tt0413300, 318942, Action  Adventure, Nominated for 1 BAFTA Film Award. Another 1 win & 29 nominations.
Hairspray, 2007, 20 Jul 2007, English, 117, Leslie Dixon (screenplay)  John Waters  Mark O'Donnell (musical play)  Thomas Meehan (musical play), Adam Shankman, 6.8, PG, tt0427327, 88581, Comedy  Musical  Romance, Nominated for 3 Golden Globes. Another 18 wins & 32 nominations.
Zodiac, 2007, 2 Mar 2007, English, 157, James Vanderbilt (screenplay)  Robert Graysmith (book), David Fincher, 7.7, R, tt0443706, 251357, Crime  Drama  Mystery, 5 wins & 46 nominations.
There Will Be Blood, 2007, 25 Jan 2008, English, 158, Paul Thomas Anderson (screenplay)  Upton Sinclair (novel), Paul Thomas Anderson, 8.1, R, tt0469494, 320052, Drama, Won 2 Oscars. Another 114 wins & 94 nominations.
Superbad, 2007, 17 Aug 2007, English, 113, Seth Rogen  Evan Goldberg, Greg Mottola, 7.6, R, tt0829482, 379463, Comedy, 9 wins & 20 nominations.
1408, 2007, 22 Jun 2007, English, 104, Matt Greenberg (screenplay)  Scott Alexander (screenplay)  Larry Karaszewski (screenplay)  Stephen King (short story), Mikael Håfström, 6.8, PG-13, tt0450385, 189335, Horror  Mystery, 4 wins & 6 nominations.
I Am Legend, 2007, 14 Dec 2007, English, 101, Mark Protosevich (screenplay)  Akiva Goldsman (screenplay)  Richard Matheson (novel)  John William Corrington  Joyce Hooper Corrington, Francis Lawrence, 7.2, PG-13, tt0480249, 454371, Drama  Sci-Fi  Thriller, 9 wins & 20 nominations.
American Gangster, 2007, 2 Nov 2007, English, 157, Steven Zaillian  Mark Jacobson (article), Ridley Scott, 7.8, R, tt0765429, 297574, Biography  Crime  Drama, Nominated for 2 Oscars. Another 12 wins & 31 nominations.
Atonement, 2007, 11 Jan 2008, English, 123, Ian McEwan (novel)  Christopher Hampton (screenplay), Joe Wright, 7.8, R, tt0783233, 172988, Drama  Mystery  Romance, Won 1 Oscar. Another 52 wins & 128 nominations.
Harry Potter and the Order of the Phoenix, 2007, 11 Jul 2007, English, 138, Michael Goldenberg (screenplay)  J.K. Rowling (novel), David Yates, 7.4, PG-13, tt0373889, 304495, Adventure  Family  Fantasy, Nominated for 2 BAFTA Film Awards. Another 15 wins & 34 nominations.
Pirates of the Caribbean: At World's End, 2007, 25 May 2007, English, 169, Ted Elliott  Terry Rossio  Ted Elliott (characters)  Terry Rossio (characters)  Stuart Beattie (characters)  Jay Wolpert (characters), Gore Verbinski, 7.1, PG-13, tt0449088, 406951, Action  Adventure  Fantasy, Nominated for 2 Oscars. Another 20 wins & 36 nominations.
Enchanted, 2007, 21 Nov 2007, English, 107, Bill Kelly, Kevin Lima, 7.2, PG, tt0461770, 126537, Comedy  Family  Fantasy, Nominated for 3 Oscars. Another 13 wins & 40 nominations.
Juno, 2007, 25 Dec 2007, English, 96, Diablo Cody, Jason Reitman, 7.6, PG-13, tt0467406, 369464, Comedy  Drama  Romance, Won 1 Oscar. Another 97 wins & 63 nominations.
Knocked Up, 2007, 1 Jun 2007, English, 129, Judd Apatow, Judd Apatow, 7.1, R, tt0478311, 272027, Comedy  Drama  Romance, 6 wins & 20 nominations.
Good Luck Chuck, 2007, 21 Sep 2007, English, 96, Josh Stolberg (screenplay)  Steve Glenn (short story), Mark Helfrich, 5.6, R, tt0452625, 69637, Comedy  Drama  Romance, 1 win & 3 nominations.
Sweeney Todd: The Demon Barber of Fleet Street, 2007, 21 Dec 2007, English, 116, John Logan (screenplay)  Hugh Wheeler (musical)  Christopher Bond (musical adaptation), Tim Burton, 7.5, R, tt0408236, 251669, Drama  Horror  Musical, Won 1 Oscar. Another 33 wins & 55 nominations.
The Game Plan, 2007, 28 Sep 2007, English, 110, Nichole Millard (screenplay)  Kathryn Price (screenplay)  Nichole Millard (story)  Kathryn Price (story)  Audrey Wells (story), Andy Fickman, 6.2, PG, tt0492956, 38171, Comedy  Family  Sport, 3 nominations.
Shrek the Third, 2007, 18 May 2007, English, 93, William Steig (book)  Andrew Adamson (story)  Jeffrey Price (screenplay)  Peter S. Seaman (screenplay)  Chris Miller (screenplay)  Aron Warner (screenplay)  Jeff Snow (story), Chris Miller  Raman Hui, 6.1, PG, tt0413267, 180578, Animation  Adventure  Comedy, Nominated for 1 BAFTA Film Award. Another 5 wins & 13 nominations.
Sunshine, 2007, 5 Apr 2007, English, 107, Alex Garland, Danny Boyle, 7.3, R, tt0448134, 168726, Adventure  Sci-Fi  Thriller, 1 win & 12 nominations.
Ratatouille, 2007, 29 Jun 2007, English, 111, Brad Bird (screenwriter)  Jan Pinkava (original story by)  Jim Capobianco (original story)  Brad Bird (original story)  Emily Cook (additional story material)  Kathy Greenberg (additional story material)  Bob Peterson (additional story material), Brad Bird  Jan Pinkava, 8.0, G, tt0382932, 400231, Animation  Comedy  Family, Won 1 Oscar. Another 64 wins & 37 nominations.
Death Proof, 2007, 31 May 2007, English, 113, Quentin Tarantino, Quentin Tarantino, 7.1, R, tt1028528, 185004, Action  Thriller, 1 win & 5 nominations.
The Bourne Ultimatum, 2007, 3 Aug 2007, English, 115, Tony Gilroy (screenplay)  Scott Z. Burns (screenplay)  George Nolfi (screenplay)  Tony Gilroy (screen story)  Robert Ludlum (novel), Paul Greengrass, 8.1, PG-13, tt0440963, 416054, Action  Thriller, Won 3 Oscars. Another 24 wins & 34 nominations.
Hitman, 2007, 21 Nov 2007, English, 100, Skip Woods, Xavier Gens, 6.3, R, tt0465494, 123453, Action  Crime  Drama, 2 wins.
Stardust, 2007, 10 Aug 2007, English, 127, Jane Goldman (screenplay)  Matthew Vaughn (screenplay)  Neil Gaiman (novel), Matthew Vaughn, 7.7, PG-13, tt0486655, 193841, Adventure  Family  Fantasy, 4 wins & 5 nominations.
Last Stand of the 300, 2007, N/A, English, 91, Alexander Emmert  Matt Koed  David Padrusch, David Padrusch, 7.8, N/A, tt0892737, 698, Documentary, N/A
Hot Fuzz, 2007, 20 Apr 2007, English, 121, Edgar Wright  Simon Pegg, Edgar Wright, 7.9, R, tt0425112, 307441, Comedy, 2 wins & 5 nominations.
No Country for Old Men, 2007, 21 Nov 2007, English, 122, Joel Coen (screenplay)  Ethan Coen (screenplay)  Cormac McCarthy (novel), Ethan Coen  Joel Coen, 8.1, R, tt0477348, 521308, Crime  Drama  Thriller, Won 4 Oscars. Another 161 wins & 92 nominations.
Into the Wild, 2007, 19 Oct 2007, English, 148, Sean Penn (screenplay)  Jon Krakauer (book), Sean Penn, 8.2, R, tt0758758, 356883, Adventure  Biography  Drama, Nominated for 2 Oscars. Another 26 wins & 84 nominations.
Transformers, 2007, 3 Jul 2007, English, 144, Roberto Orci (screenplay)  Alex Kurtzman (screenplay)  John Rogers (story)  Roberto Orci (story)  Alex Kurtzman (story), Michael Bay, 7.2, PG-13, tt0418279, 459860, Action  Adventure  Sci-Fi, Nominated for 3 Oscars. Another 15 wins & 35 nominations.
Fantastic Four: Rise of the Silver Surfer, 2007, 15 Jun 2007, English, N/A, Flint Dille  John Zuur Platten, N/A, 5.7, N/A, tt1027810, 515, Action, N/A
Spider-Man 3, 2007, 4 May 2007, English, 139, Sam Raimi (screenplay)  Ivan Raimi (screenplay)  Alvin Sargent (screenplay)  Sam Raimi (screen story)  Ivan Raimi (screen story)  Stan Lee (Marvel comic book)  Steve Ditko (Marvel comic book), Sam Raimi, 6.2, PG-13, tt0413300, 318942, Action  Adventure, Nominated for 1 BAFTA Film Award. Another 1 win & 29 nominations.
Hairspray, 2007, 20 Jul 2007, English, 117, Leslie Dixon (screenplay)  John Waters  Mark O'Donnell (musical play)  Thomas Meehan (musical play), Adam Shankman, 6.8, PG, tt0427327, 88581, Comedy  Musical  Romance, Nominated for 3 Golden Globes. Another 18 wins & 32 nominations.
Zodiac, 2007, 2 Mar 2007, English, 157, James Vanderbilt (screenplay)  Robert Graysmith (book), David Fincher, 7.7, R, tt0443706, 251357, Crime  Drama  Mystery, 5 wins & 46 nominations.
There Will Be Blood, 2007, 25 Jan 2008, English, 158, Paul Thomas Anderson (screenplay)  Upton Sinclair (novel), Paul Thomas Anderson, 8.1, R, tt0469494, 320052, Drama, Won 2 Oscars. Another 114 wins & 94 nominations.
Superbad, 2007, 17 Aug 2007, English, 113, Seth Rogen  Evan Goldberg, Greg Mottola, 7.6, R, tt0829482, 379463, Comedy, 9 wins & 20 nominations.
1408, 2007, 22 Jun 2007, English, 104, Matt Greenberg (screenplay)  Scott Alexander (screenplay)  Larry Karaszewski (screenplay)  Stephen King (short story), Mikael Håfström, 6.8, PG-13, tt0450385, 189335, Horror  Mystery, 4 wins & 6 nominations.
I Am Legend, 2007, 14 Dec 2007, English, 101, Mark Protosevich (screenplay)  Akiva Goldsman (screenplay)  Richard Matheson (novel)  John William Corrington  Joyce Hooper Corrington, Francis Lawrence, 7.2, PG-13, tt0480249, 454371, Drama  Sci-Fi  Thriller, 9 wins & 20 nominations.
American Gangster, 2007, 2 Nov 2007, English, 157, Steven Zaillian  Mark Jacobson (article), Ridley Scott, 7.8, R, tt0765429, 297574, Biography  Crime  Drama, Nominated for 2 Oscars. Another 12 wins & 31 nominations.
Atonement, 2007, 11 Jan 2008, English, 123, Ian McEwan (novel)  Christopher Hampton (screenplay), Joe Wright, 7.8, R, tt0783233, 172988, Drama  Mystery  Romance, Won 1 Oscar. Another 52 wins & 128 nominations.
Harry Potter and the Order of the Phoenix, 2007, 11 Jul 2007, English, 138, Michael Goldenberg (screenplay)  J.K. Rowling (novel), David Yates, 7.4, PG-13, tt0373889, 304495, Adventure  Family  Fantasy, Nominated for 2 BAFTA Film Awards. Another 15 wins & 34 nominations.
Pirates of the Caribbean: At World's End, 2007, 25 May 2007, English, 169, Ted Elliott  Terry Rossio  Ted Elliott (characters)  Terry Rossio (characters)  Stuart Beattie (characters)  Jay Wolpert (characters), Gore Verbinski, 7.1, PG-13, tt0449088, 406951, Action  Adventure  Fantasy, Nominated for 2 Oscars. Another 20 wins & 36 nominations.
Enchanted, 2007, 21 Nov 2007, English, 107, Bill Kelly, Kevin Lima, 7.2, PG, tt0461770, 126537, Comedy  Family  Fantasy, Nominated for 3 Oscars. Another 13 wins & 40 nominations.
Juno, 2007, 25 Dec 2007, English, 96, Diablo Cody, Jason Reitman, 7.6, PG-13, tt0467406, 369464, Comedy  Drama  Romance, Won 1 Oscar. Another 97 wins & 63 nominations.
Knocked Up, 2007, 1 Jun 2007, English, 129, Judd Apatow, Judd Apatow, 7.1, R, tt0478311, 272027, Comedy  Drama  Romance, 6 wins & 20 nominations.
Good Luck Chuck, 2007, 21 Sep 2007, English, 96, Josh Stolberg (screenplay)  Steve Glenn (short story), Mark Helfrich, 5.6, R, tt0452625, 69637, Comedy  Drama  Romance, 1 win & 3 nominations.
Sweeney Todd: The Demon Barber of Fleet Street, 2007, 21 Dec 2007, English, 116, John Logan (screenplay)  Hugh Wheeler (musical)  Christopher Bond (musical adaptation), Tim Burton, 7.5, R, tt0408236, 251669, Drama  Horror  Musical, Won 1 Oscar. Another 33 wins & 55 nominations.
The Game Plan, 2007, 28 Sep 2007, English, 110, Nichole Millard (screenplay)  Kathryn Price (screenplay)  Nichole Millard (story)  Kathryn Price (story)  Audrey Wells (story), Andy Fickman, 6.2, PG, tt0492956, 38171, Comedy  Family  Sport, 3 nominations.
Shrek the Third, 2007, 18 May 2007, English, 93, William Steig (book)  Andrew Adamson (story)  Jeffrey Price (screenplay)  Peter S. Seaman (screenplay)  Chris Miller (screenplay)  Aron Warner (screenplay)  Jeff Snow (story), Chris Miller  Raman Hui, 6.1, PG, tt0413267, 180578, Animation  Adventure  Comedy, Nominated for 1 BAFTA Film Award. Another 5 wins & 13 nominations.
Sunshine, 2007, 5 Apr 2007, English, 107, Alex Garland, Danny Boyle, 7.3, R, tt0448134, 168726, Adventure  Sci-Fi  Thriller, 1 win & 12 nominations.
Ratatouille, 2007, 29 Jun 2007, English, 111, Brad Bird (screenwriter)  Jan Pinkava (original story by)  Jim Capobianco (original story)  Brad Bird (original story)  Emily Cook (additional story material)  Kathy Greenberg (additional story material)  Bob Peterson (additional story material), Brad Bird  Jan Pinkava, 8.0, G, tt0382932, 400231, Animation  Comedy  Family, Won 1 Oscar. Another 64 wins & 37 nominations.
Death Proof, 2007, 31 May 2007, English, 113, Quentin Tarantino, Quentin Tarantino, 7.1, R, tt1028528, 185004, Action  Thriller, 1 win & 5 nominations.
The Bourne Ultimatum, 2007, 3 Aug 2007, English, 115, Tony Gilroy (screenplay)  Scott Z. Burns (screenplay)  George Nolfi (screenplay)  Tony Gilroy (screen story)  Robert Ludlum (novel), Paul Greengrass, 8.1, PG-13, tt0440963, 416054, Action  Thriller, Won 3 Oscars. Another 24 wins & 34 nominations.
Hitman, 2007, 21 Nov 2007, English, 100, Skip Woods, Xavier Gens, 6.3, R, tt0465494, 123453, Action  Crime  Drama, 2 wins.
Shooter, 2007, 23 Mar 2007, English, 124, Jonathan Lemkin (screenplay)  Stephen Hunter (novel), Antoine Fuqua, 7.2, R, tt0822854, 228353, Action  Crime  Drama, 1 nomination.
Ghost Rider, 2007, 16 Feb 2007, English, 114, Mark Steven Johnson (screenplay)  Mark Steven Johnson (screen story), Mark Steven Johnson, 5.2, PG-13, tt0259324, 162204, Action  Fantasy  Horror, 6 nominations.
